id_location;id_categorie_film;id_client;id_langue_film;montant;date_location;date_retour;date_paiement;id_acteur_principal
27727;6;494;1;4.99;20220730;20220801;20220202;135
27744;7;496;1;2.99;20220707;20220708;20220214;182
27756;8;497;1;4.99;20220709;20220717;20220217;87
27760;15;497;1;6.99;20220728;20220801;20220219;119
27765;16;498;1;0.99;20220706;20220710;20220210;158
27776;13;498;1;4.99;20220728;20220805;20220211;65
27779;7;498;1;4.99;20220731;20220804;20220225;45
27783;11;499;1;3.99;20220709;20220714;20220222;119
27784;10;499;1;4.99;20220710;20220713;20220221;121
27796;3;500;1;2.99;20220711;20220712;20220227;52
27798;12;500;1;0.99;20220728;20220801;20220212;188
27803;13;501;1;6.99;20220706;20220712;20220208;21
27806;5;501;1;1.99;20220710;20220715;20220223;100
27808;6;501;1;0.99;20220727;20220729;20220227;82
27840;13;504;1;0.99;20220708;20220712;20220210;10
27842;15;504;1;3.99;20220727;20220804;20220214;81
27844;8;504;1;2.99;20220728;20220801;20220214;84
27855;9;506;1;7.99;20220708;20220716;20220220;5
27856;1;506;1;6.99;20220708;20220715;20220216;52
27857;3;506;1;8.99;20220708;20220715;20220213;186
27863;8;506;1;3.99;20220731;20220806;20220209;151
27868;13;507;1;2.99;20220707;20220708;20220211;132
27888;16;508;1;2.99;20220728;20220802;20220216;79
27892;1;508;1;2.99;20220731;20220805;20220212;148
27896;9;509;1;2.99;20220708;20220710;20220201;184
27909;15;510;1;8.99;20220728;20220806;20220216;55
27910;14;510;1;9.99;20220728;20220806;20220218;87
27920;1;511;1;0.99;20220711;20220713;20220205;197
27921;3;511;1;4.99;20220728;20220729;20220226;57
27922;4;511;1;0.99;20220730;20220731;20220208;185
27931;9;512;1;6.99;20220728;20220804;20220202;128
27935;13;513;1;2.99;20220707;20220711;20220228;84
27942;5;513;1;4.99;20220729;20220731;20220212;90
27950;14;514;1;3.99;20220730;20220806;20220219;137
27951;9;515;1;0.99;20220706;20220709;20220225;25
27954;9;515;1;2.99;20220710;20220716;20220221;2
27957;4;515;1;4.99;20220729;20220803;20220217;190
27963;11;516;1;4.99;20220728;20220729;20220206;155
27969;10;517;1;4.99;20220707;20220710;20220202;152
27978;5;517;1;3.99;20220728;20220805;20220226;183
27998;13;519;1;3.99;20220712;20220721;20220210;38
27999;13;519;1;6.99;20220730;20220803;20220227;61
28004;9;519;1;0.99;20220731;20220801;20220202;8
28014;15;520;1;4.99;20220728;20220804;20220216;187
28019;3;520;1;0.99;20220731;20220802;20220224;43
28026;11;521;1;1.99;20220727;20220804;20220201;85
28034;7;522;1;6.99;20220710;20220717;20220211;44
28038;10;522;1;2.99;20220728;20220730;20220203;80
28039;2;522;1;4.99;20220728;20220806;20220220;123
28040;10;522;1;6.99;20220729;20220803;20220215;197
28043;4;522;1;7.99;20220730;20220807;20220206;190
28051;13;523;1;2.99;20220710;20220712;20220213;45
28055;14;523;1;5.99;20220729;20220806;20220224;1
28060;2;524;1;4.99;20220711;20220715;20220214;137
28065;12;524;1;6.99;20220729;20220807;20220214;90
28069;12;525;1;6.99;20220711;20220719;20220228;141
28072;10;525;1;4.99;20220727;20220802;20220215;98
28076;8;525;1;0.99;20220731;20220802;20220218;80
28077;8;526;1;1.99;20220706;20220711;20220221;130
28078;10;526;1;5.99;20220706;20220715;20220222;100
28079;10;526;1;6.99;20220707;20220714;20220205;139
28084;2;526;1;2.99;20220712;20220714;20220205;127
28087;8;526;1;0.99;20220727;20220730;20220224;7
28098;10;527;1;0.99;20220709;20220711;20220224;114
28105;1;527;1;0.99;20220731;20220806;20220217;141
28107;9;528;1;0.99;20220706;20220708;20220210;135
28113;9;528;1;4.99;20220728;20220803;20220221;44
28118;14;529;1;0.99;20220707;20220712;20220228;182
28121;16;529;1;4.99;20220711;20220714;20220227;110
28123;14;529;1;5.99;20220712;20220717;20220206;147
28125;1;529;1;3.99;20220727;20220802;20220214;186
28134;11;530;1;1.99;20220727;20220803;20220216;126
28145;5;531;1;4.99;20220712;20220716;20220224;76
28154;10;532;1;2.99;20220707;20220710;20220228;131
28156;8;532;1;2.99;20220709;20220718;20220228;177
28171;10;533;1;0.99;20220712;20220719;20220203;75
28174;14;533;1;8.99;20220728;20220805;20220201;10
28191;1;535;1;6.99;20220708;20220717;20220228;147
28195;15;535;1;2.99;20220729;20220731;20220224;172
28204;10;536;1;4.99;20220727;20220730;20220206;9
28207;4;536;1;2.99;20220730;20220806;20220221;42
28212;8;537;1;0.99;20220706;20220707;20220211;93
28215;12;537;1;2.99;20220711;20220716;20220223;27
28218;7;537;1;2.99;20220727;20220728;20220223;190
28220;12;537;1;4.99;20220728;20220804;20220221;167
28222;8;537;1;2.99;20220731;20220806;20220217;30
28225;13;538;1;4.99;20220709;20220712;20220209;74
28226;15;538;1;2.99;20220709;20220713;20220206;159
28228;14;538;1;2.99;20220711;20220716;20220220;50
28243;2;539;1;2.99;20220728;20220806;20220225;111
28248;10;539;1;4.99;20220731;20220809;20220215;28
28249;6;540;1;4.99;20220708;20220710;20220209;70
28254;14;540;1;6.99;20220712;20220718;20220227;24
28259;8;541;1;4.99;20220709;20220716;20220212;99
28262;9;541;1;8.99;20220728;20220805;20220223;53
28287;14;545;1;8.99;20220706;20220715;20220203;56
28290;7;545;1;0.99;20220709;20220712;20220220;112
28293;2;545;1;2.99;20220729;20220803;20220217;127
28297;15;546;1;0.99;20220708;20220712;20220202;3
28298;7;546;1;0.99;20220708;20220710;20220227;177
28313;8;547;1;3.99;20220727;20220806;20220203;51
28319;3;548;1;7.99;20220707;20220713;20220209;57
28324;9;549;1;4.99;20220706;20220710;20220219;170
28333;6;550;1;4.99;20220710;20220711;20220225;192
28338;14;550;1;2.99;20220729;20220803;20220204;11
28349;4;551;1;2.99;20220730;20220802;20220209;7
28353;8;552;1;4.99;20220711;20220720;20220207;53
28359;15;552;1;8.99;20220730;20220808;20220224;151
28363;10;553;1;4.99;20220706;20220710;20220226;56
28364;7;553;1;4.99;20220706;20220709;20220227;154
28378;12;554;1;5.99;20220710;20220719;20220214;147
28384;7;555;1;7.99;20220731;20220809;20220206;89
28385;5;555;1;7.99;20220731;20220809;20220211;32
28386;15;556;1;2.99;20220708;20220715;20220206;149
28388;4;556;1;0.99;20220708;20220710;20220227;111
28389;8;556;1;0.99;20220710;20220712;20220210;20
28392;3;556;1;4.99;20220731;20220802;20220203;188
28395;12;557;1;0.99;20220712;20220715;20220205;196
28399;9;557;1;0.99;20220730;20220805;20220222;59
28401;3;557;1;1.99;20220730;20220803;20220216;130
28408;5;558;1;6.99;20220709;20220716;20220204;96
28409;12;558;1;3.99;20220709;20220714;20220217;22
28411;5;558;1;9.99;20220712;20220721;20220218;10
28414;7;558;1;0.99;20220727;20220801;20220217;192
28416;16;558;1;4.99;20220729;20220801;20220212;87
28419;12;559;1;4.99;20220707;20220716;20220219;168
28420;2;559;1;7.99;20220707;20220716;20220206;39
28422;16;559;1;4.99;20220711;20220712;20220227;77
28432;7;560;1;9.99;20220707;20220716;20220209;146
28435;1;560;1;4.99;20220711;20220719;20220203;95
28440;4;560;1;5.99;20220729;20220807;20220225;135
28449;8;561;1;10.99;20220729;20220807;20220206;125
28472;6;563;1;1.99;20220729;20220802;20220208;153
28474;12;563;1;6.99;20220729;20220807;20220220;116
28479;11;564;1;10.99;20220727;20220805;20220205;55
28494;3;565;1;2.99;20220731;20220731;20220221;184
28513;2;566;1;2.99;20220731;20220803;20220223;137
28514;16;567;1;5.99;20220706;20220714;20220227;49
28520;14;567;1;2.99;20220727;20220730;20220224;4
28524;16;567;1;6.99;20220730;20220804;20220214;166
28527;10;568;1;0.99;20220710;20220714;20220228;31
28528;16;568;1;4.99;20220710;20220712;20220222;60
28537;13;569;1;1.99;20220730;20220807;20220219;134
28556;13;571;1;4.99;20220707;20220715;20220210;197
28571;8;572;1;0.99;20220729;20220801;20220219;150
28574;15;572;1;5.99;20220731;20220808;20220221;173
28585;10;573;1;7.99;20220712;20220720;20220221;31
28594;15;574;1;2.99;20220708;20220714;20220219;134
28606;12;575;1;6.99;20220706;20220715;20220209;68
28608;3;575;1;2.99;20220712;20220718;20220221;95
28611;13;575;1;2.99;20220729;20220731;20220215;12
28612;7;575;1;0.99;20220730;20220804;20220215;172
28622;13;576;1;3.99;20220727;20220803;20220212;197
28625;7;576;1;5.99;20220731;20220804;20220201;170
28627;4;576;1;0.99;20220731;20220802;20220213;39
28643;13;578;1;4.99;20220709;20220711;20220221;7
28645;14;578;1;4.99;20220710;20220714;20220216;6
28678;6;580;1;0.99;20220730;20220801;20220220;113
28682;16;580;1;0.99;20220731;20220802;20220215;31
28683;2;581;1;2.99;20220707;20220716;20220222;30
28692;14;581;1;2.99;20220710;20220718;20220226;26
28695;4;581;1;2.99;20220730;20220803;20220220;107
28724;16;584;1;2.99;20220727;20220728;20220223;62
28731;15;585;1;4.99;20220707;20220712;20220211;178
28733;9;585;1;9.99;20220708;20220717;20220212;180
28735;10;585;1;4.99;20220710;20220713;20220225;57
28742;8;585;1;3.99;20220731;20220808;20220216;116
28744;4;586;1;6.99;20220705;20220711;20220218;28
28763;11;588;1;2.99;20220709;20220715;20220211;56
28765;7;588;1;4.99;20220711;20220713;20220204;129
28769;4;588;1;2.99;20220729;20220731;20220215;170
28773;7;588;1;4.99;20220730;20220801;20220218;143
28785;1;590;1;2.99;20220708;20220713;20220228;173
28793;14;590;1;2.99;20220728;20220731;20220227;7
28796;16;590;1;0.99;20220730;20220802;20220215;184
28805;2;591;1;4.99;20220727;20220804;20220226;140
28822;15;592;1;4.99;20220727;20220803;20220221;60
28828;3;593;1;2.99;20220706;20220711;20220214;121
28835;4;593;1;2.99;20220712;20220715;20220203;64
28839;1;593;1;6.99;20220730;20220809;20220203;4
28843;3;594;1;5.99;20220707;20220715;20220223;43
28885;8;597;1;4.99;20220731;20220801;20220201;192
28886;14;597;1;0.99;20220801;20220801;20220213;39
28888;15;598;1;6.99;20220706;20220714;20220221;185
28893;5;598;1;4.99;20220712;20220718;20220209;200
28902;9;598;1;4.99;20220731;20220804;20220225;137
28905;7;599;1;9.99;20220712;20220721;20220225;71
28929;7;203;1;10.99;20220730;20220808;20220207;186
28938;9;204;1;2.99;20220712;20220714;20220210;75
28945;2;205;1;3.99;20220707;20220715;20220215;117
28951;14;205;1;4.99;20220731;20220807;20220208;148
28962;2;206;1;5.99;20220728;20220803;20220213;175
28963;6;206;1;3.99;20220729;20220806;20220214;73
28964;1;206;1;2.99;20220730;20220805;20220220;79
28967;9;207;1;2.99;20220707;20220712;20220225;4
28972;13;207;1;4.99;20220709;20220711;20220202;78
28976;13;207;1;5.99;20220727;20220803;20220206;161
28986;1;208;1;1.99;20220712;20220717;20220221;108
28987;7;208;1;0.99;20220727;20220803;20220203;80
29003;13;1;1;2.99;20220729;20220801;20220224;32
29016;4;2;1;6.99;20220730;20220808;20220226;175
29019;1;3;1;4.99;20220707;20220710;20220211;58
29022;1;3;1;10.99;20220727;20220805;20220224;143
29034;11;4;1;3.99;20220729;20220803;20220208;159
29038;8;5;1;2.99;20220708;20220713;20220202;73
29045;2;5;1;4.99;20220712;20220719;20220224;193
29048;13;5;1;3.99;20220728;20220804;20220226;190
29059;9;6;1;2.99;20220727;20220728;20220212;54
29065;15;7;1;4.99;20220708;20220713;20220206;11
29068;6;7;1;1.99;20220711;20220718;20220213;41
29071;8;7;1;5.99;20220729;20220803;20220212;59
29072;15;7;1;7.99;20220731;20220806;20220208;82
29073;7;8;1;5.99;20220705;20220713;20220214;38
29078;4;8;1;2.99;20220709;20220715;20220209;43
29086;16;9;1;0.99;20220708;20220715;20220213;179
29096;6;10;1;1.99;20220707;20220712;20220209;194
29129;1;13;1;2.99;20220706;20220711;20220205;174
29131;16;13;1;2.99;20220712;20220715;20220208;58
29134;13;13;1;2.99;20220728;20220729;20220221;72
29138;11;13;1;0.99;20220730;20220801;20220225;60
29139;7;13;1;0.99;20220731;20220804;20220220;141
29142;2;14;1;2.99;20220706;20220712;20220219;32
29160;6;15;1;6.99;20220729;20220803;20220208;31
29164;1;16;1;0.99;20220706;20220708;20220212;74
29165;2;16;1;2.99;20220707;20220711;20220201;118
29168;15;16;1;4.99;20220711;20220714;20220228;128
29177;3;17;1;8.99;20220728;20220804;20220206;61
29179;3;17;1;8.99;20220730;20220806;20220218;18
29189;4;18;1;4.99;20220729;20220730;20220206;182
29190;7;18;1;4.99;20220730;20220731;20220227;3
29193;15;19;1;4.99;20220712;20220714;20220209;116
29196;11;19;1;9.99;20220731;20220809;20220224;134
29197;15;19;1;7.99;20220731;20220808;20220219;2
29202;13;20;1;6.99;20220711;20220717;20220214;33
29204;6;20;1;5.99;20220728;20220804;20220205;53
29210;15;21;1;2.99;20220710;20220715;20220201;43
29213;8;21;1;6.99;20220728;20220806;20220213;98
29230;4;23;1;7.99;20220727;20220804;20220222;177
29233;2;23;1;5.99;20220730;20220803;20220214;8
29234;14;23;1;9.99;20220730;20220807;20220228;15
29250;12;25;1;4.99;20220712;20220719;20220205;136
29265;15;26;1;2.99;20220709;20220714;20220208;72
29266;6;26;1;1.99;20220711;20220717;20220217;52
29279;8;27;1;0.99;20220730;20220803;20220222;34
29286;7;28;1;2.99;20220710;20220716;20220214;113
29302;9;29;1;3.99;20220727;20220731;20220204;52
29304;16;29;1;0.99;20220727;20220729;20220226;102
29311;16;30;1;5.99;20220709;20220714;20220207;137
29313;6;30;1;0.99;20220709;20220712;20220217;196
29315;6;30;1;0.99;20220711;20220714;20220216;22
29317;5;30;1;2.99;20220727;20220804;20220216;103
29331;8;31;1;3.99;20220711;20220719;20220211;106
29337;7;31;1;0.99;20220730;20220803;20220208;46
29341;4;32;1;0.99;20220708;20220710;20220218;143
29356;7;33;1;0.99;20220711;20220713;20220213;140
29366;8;34;1;2.99;20220727;20220728;20220211;153
29367;5;34;1;2.99;20220727;20220802;20220201;59
29371;15;35;1;4.99;20220707;20220714;20220227;37
29379;8;35;1;4.99;20220712;20220713;20220218;88
29385;7;35;1;6.99;20220731;20220806;20220225;81
29404;13;37;1;5.99;20220731;20220807;20220221;17
29405;3;38;1;5.99;20220707;20220716;20220224;106
29416;7;38;1;5.99;20220727;20220803;20220217;160
29424;8;39;1;8.99;20220708;20220717;20220221;52
29427;15;39;1;4.99;20220709;20220711;20220228;146
29441;4;40;1;0.99;20220712;20220717;20220213;13
29445;1;40;1;8.99;20220730;20220806;20220204;167
29449;14;41;1;2.99;20220706;20220708;20220228;78
29452;12;41;1;2.99;20220708;20220711;20220208;189
29454;2;41;1;4.99;20220727;20220728;20220206;117
29457;10;41;1;0.99;20220728;20220731;20220225;54
29462;2;41;1;2.99;20220731;20220806;20220209;180
29482;3;43;1;4.99;20220709;20220717;20220218;185
29484;16;43;1;2.99;20220710;20220711;20220205;190
29489;16;43;1;4.99;20220728;20220730;20220209;124
29494;12;44;1;3.99;20220710;20220718;20220213;14
29499;3;44;1;6.99;20220727;20220805;20220205;3
29503;10;45;1;6.99;20220709;20220717;20220205;185
29504;12;45;1;7.99;20220709;20220718;20220203;1
29505;4;45;1;0.99;20220710;20220717;20220205;192
29506;10;45;1;0.99;20220711;20220711;20220226;92
29514;1;46;1;0.99;20220727;20220728;20220217;46
29518;12;46;1;2.99;20220731;20220801;20220217;154
29519;2;47;1;4.99;20220706;20220707;20220201;90
29524;3;47;1;3.99;20220711;20220719;20220227;100
29531;9;48;1;6.99;20220709;20220718;20220203;114
29533;12;48;1;2.99;20220728;20220805;20220208;180
29536;12;48;1;7.99;20220731;20220808;20220201;35
29542;4;49;1;7.99;20220712;20220721;20220207;93
29543;6;49;1;4.99;20220712;20220715;20220222;111
29546;13;49;1;10.99;20220729;20220807;20220222;52
29548;8;49;1;4.99;20220731;20220808;20220208;164
29552;8;50;1;4.99;20220710;20220715;20220223;100
29553;9;50;1;9.99;20220710;20220718;20220217;144
29554;7;50;1;6.99;20220710;20220715;20220205;100
29555;10;50;1;0.99;20220712;20220713;20220222;20
29557;9;50;1;4.99;20220727;20220803;20220216;131
29570;5;51;1;7.99;20220709;20220719;20220201;122
29578;8;51;1;0.99;20220731;20220804;20220215;93
29598;16;54;1;4.99;20220708;20220709;20220211;11
29606;15;55;1;4.99;20220708;20220714;20220203;120
29609;7;55;1;6.99;20220729;20220805;20220220;54
29611;10;55;1;5.99;20220731;20220804;20220207;71
29619;13;56;1;7.99;20220728;20220806;20220203;138
29624;10;57;1;4.99;20220709;20220712;20220222;186
29636;6;57;1;4.99;20220731;20220805;20220224;7
29644;1;58;1;2.99;20220731;20220809;20220226;184
29648;16;59;1;4.99;20220708;20220711;20220209;63
29653;13;59;1;4.99;20220728;20220729;20220217;48
29657;11;60;1;2.99;20220705;20220712;20220209;155
29660;3;60;1;0.99;20220727;20220801;20220221;180
29661;15;60;1;3.99;20220727;20220731;20220209;156
29663;1;60;1;4.99;20220730;20220803;20220224;36
29666;4;61;1;1.99;20220727;20220803;20220227;125
29677;12;63;1;4.99;20220708;20220712;20220205;49
29679;15;63;1;4.99;20220710;20220714;20220208;164
29691;2;64;1;4.99;20220707;20220713;20220223;52
29693;6;64;1;5.99;20220708;20220716;20220220;30
29694;6;64;1;5.99;20220708;20220715;20220224;139
29699;2;64;1;0.99;20220712;20220714;20220220;140
29710;2;65;1;4.99;20220706;20220711;20220219;130
29726;4;66;1;8.99;20220711;20220719;20220228;140
29729;3;66;1;2.99;20220727;20220729;20220222;177
29741;1;68;1;4.99;20220706;20220712;20220217;82
29742;8;68;1;0.99;20220706;20220708;20220221;135
29743;10;68;1;6.99;20220708;20220717;20220212;60
29759;15;69;1;2.99;20220731;20220804;20220211;98
29773;10;71;1;4.99;20220710;20220713;20220203;24
29784;12;71;1;4.99;20220729;20220805;20220212;97
29786;12;72;1;0.99;20220706;20220707;20220212;170
29796;10;73;1;2.99;20220707;20220712;20220228;101
29802;10;73;1;4.99;20220728;20220803;20220222;66
29815;11;74;1;3.99;20220731;20220805;20220214;126
29816;9;75;1;0.99;20220706;20220707;20220205;131
29828;14;75;1;0.99;20220728;20220801;20220207;175
29835;8;75;1;9.99;20220731;20220809;20220218;182
29852;4;77;1;4.99;20220731;20220805;20220216;132
29854;1;78;1;5.99;20220707;20220715;20220201;119
29862;5;78;1;4.99;20220728;20220803;20220212;194
29871;5;79;1;4.99;20220708;20220717;20220221;143
29873;14;79;1;2.99;20220710;20220711;20220210;14
29887;15;80;1;6.99;20220711;20220718;20220220;162
29889;5;80;1;0.99;20220727;20220730;20220225;45
29896;8;81;1;0.99;20220728;20220731;20220202;162
29898;1;82;1;2.99;20220706;20220708;20220224;95
29908;14;82;1;6.99;20220730;20220809;20220205;64
29910;2;83;1;2.99;20220706;20220708;20220210;103
29913;14;83;1;2.99;20220711;20220715;20220209;30
29922;7;84;1;5.99;20220710;20220719;20220212;100
29924;9;84;1;9.99;20220711;20220719;20220218;13
29928;14;84;1;2.99;20220730;20220801;20220202;53
29933;9;85;1;0.99;20220710;20220711;20220225;60
29936;16;85;1;4.99;20220731;20220804;20220214;81
29937;14;85;1;2.99;20220731;20220801;20220211;164
29939;14;86;1;4.99;20220706;20220707;20220225;173
29943;9;86;1;8.99;20220710;20220718;20220223;160
29953;10;87;1;4.99;20220712;20220713;20220211;59
29957;3;87;1;4.99;20220729;20220806;20220221;74
29959;6;87;1;2.99;20220730;20220807;20220226;165
29966;14;88;1;1.99;20220712;20220718;20220202;33
29968;8;88;1;5.99;20220727;20220804;20220213;121
29978;4;89;1;2.99;20220709;20220717;20220217;15
29979;6;89;1;2.99;20220712;20220718;20220206;48
29983;16;89;1;2.99;20220728;20220804;20220216;72
29996;14;90;1;5.99;20220727;20220805;20220209;194
30021;5;91;1;4.99;20220731;20220803;20220223;44
30026;16;92;1;5.99;20220709;20220716;20220204;64
30029;11;92;1;2.99;20220710;20220712;20220205;8
30030;4;92;1;0.99;20220711;20220713;20220227;1
30047;2;94;1;2.99;20220728;20220802;20220210;106
30054;5;95;1;4.99;20220727;20220730;20220201;129
30057;1;95;1;4.99;20220731;20220803;20220210;101
30065;7;96;1;4.99;20220728;20220730;20220225;108
30088;13;98;1;5.99;20220729;20220802;20220204;99
30101;8;99;1;3.99;20220711;20220720;20220216;187
30105;15;99;1;7.99;20220728;20220805;20220202;44
30107;15;100;1;5.99;20220706;20220715;20220219;39
30108;16;100;1;8.99;20220706;20220715;20220216;175
30138;15;102;1;6.99;20220709;20220718;20220228;43
30139;9;102;1;5.99;20220709;20220718;20220201;49
30140;16;102;1;4.99;20220709;20220714;20220212;193
30143;15;102;1;5.99;20220711;20220720;20220217;144
30144;8;102;1;0.99;20220727;20220729;20220213;196
30151;3;102;1;0.99;20220730;20220803;20220205;194
30152;4;102;1;2.99;20220731;20220802;20220222;132
30165;6;103;1;6.99;20220727;20220802;20220225;127
30177;13;104;1;3.99;20220730;20220808;20220225;45
30183;12;105;1;4.99;20220712;20220717;20220218;193
30192;10;106;1;3.99;20220709;20220719;20220203;30
30203;14;107;1;3.99;20220710;20220716;20220209;57
