Time_PK	Date	AnneeCode	Année	SemestreCode	Semestre	TrimestreCode	Trimestre	MoisCode	Mois	SemaineCode	Semaine
19790204	04/02/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790201	Février	19790204	Semaine 6
19790205	05/02/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790201	Février	19790204	Semaine 6
19790206	06/02/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790201	Février	19790204	Semaine 6
19790207	07/02/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790201	Février	19790204	Semaine 6
19790208	08/02/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790201	Février	19790204	Semaine 6
19790209	09/02/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790201	Février	19790204	Semaine 6
19790210	10/02/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790201	Février	19790204	Semaine 6
19790211	11/02/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790201	Février	19790211	Semaine 7
19790212	12/02/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790201	Février	19790211	Semaine 7
19790213	13/02/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790201	Février	19790211	Semaine 7
19790214	14/02/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790201	Février	19790211	Semaine 7
19790215	15/02/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790201	Février	19790211	Semaine 7
19790216	16/02/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790201	Février	19790211	Semaine 7
19790217	17/02/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790201	Février	19790211	Semaine 7
19790218	18/02/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790201	Février	19790218	Semaine 8
19790219	19/02/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790201	Février	19790218	Semaine 8
19790220	20/02/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790201	Février	19790218	Semaine 8
19790221	21/02/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790201	Février	19790218	Semaine 8
19790222	22/02/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790201	Février	19790218	Semaine 8
19790223	23/02/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790201	Février	19790218	Semaine 8
19790224	24/02/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790201	Février	19790218	Semaine 8
19790225	25/02/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790201	Février	19790225	Semaine 9
19790226	26/02/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790201	Février	19790225	Semaine 9
19790227	27/02/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790201	Février	19790225	Semaine 9
19790228	28/02/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790201	Février	19790225	Semaine 9
19790301	01/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790225	Semaine 9
19790302	02/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790225	Semaine 9
19790303	03/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790225	Semaine 9
19790304	04/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790304	Semaine 10
19790305	05/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790304	Semaine 10
19790306	06/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790304	Semaine 10
19790307	07/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790304	Semaine 10
19790308	08/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790304	Semaine 10
19790309	09/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790304	Semaine 10
19790310	10/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790304	Semaine 10
19790311	11/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790311	Semaine 11
19790312	12/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790311	Semaine 11
19790313	13/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790311	Semaine 11
19790314	14/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790311	Semaine 11
19790315	15/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790311	Semaine 11
19790316	16/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790311	Semaine 11
19790317	17/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790311	Semaine 11
19790318	18/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790318	Semaine 12
19790319	19/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790318	Semaine 12
19790320	20/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790318	Semaine 12
19790321	21/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790318	Semaine 12
19790322	22/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790318	Semaine 12
19790323	23/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790318	Semaine 12
19790324	24/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790318	Semaine 12
19790325	25/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790325	Semaine 13
19790326	26/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790325	Semaine 13
19790327	27/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790325	Semaine 13
19790328	28/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790325	Semaine 13
19790329	29/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790325	Semaine 13
19790330	30/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790325	Semaine 13
19790331	31/03/1979	19790101	1979	19790101	Semestre 1	19790101	Trimestre 1	19790301	Mars	19790325	Semaine 13
19790401	01/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790401	Semaine 14
19790402	02/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790401	Semaine 14
19790403	03/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790401	Semaine 14
19790404	04/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790401	Semaine 14
19790405	05/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790401	Semaine 14
19790406	06/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790401	Semaine 14
19790407	07/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790401	Semaine 14
19790408	08/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790408	Semaine 15
19790409	09/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790408	Semaine 15
19790410	10/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790408	Semaine 15
19790411	11/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790408	Semaine 15
19790412	12/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790408	Semaine 15
19790413	13/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790408	Semaine 15
19790414	14/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790408	Semaine 15
19790415	15/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790415	Semaine 16
19790416	16/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790415	Semaine 16
19790417	17/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790415	Semaine 16
19790418	18/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790415	Semaine 16
19790419	19/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790415	Semaine 16
19790420	20/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790415	Semaine 16
19790421	21/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790415	Semaine 16
19790422	22/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790422	Semaine 17
19790423	23/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790422	Semaine 17
19790424	24/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790422	Semaine 17
19790425	25/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790422	Semaine 17
19790426	26/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790422	Semaine 17
19790427	27/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790422	Semaine 17
19790428	28/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790422	Semaine 17
19790429	29/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790429	Semaine 18
19790430	30/04/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790401	Avril	19790429	Semaine 18
19790501	01/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790429	Semaine 18
19790502	02/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790429	Semaine 18
19790503	03/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790429	Semaine 18
19790504	04/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790429	Semaine 18
19790505	05/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790429	Semaine 18
19790506	06/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790506	Semaine 19
19790507	07/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790506	Semaine 19
19790508	08/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790506	Semaine 19
19790509	09/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790506	Semaine 19
19790510	10/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790506	Semaine 19
19790511	11/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790506	Semaine 19
19790512	12/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790506	Semaine 19
19790513	13/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790513	Semaine 20
19790514	14/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790513	Semaine 20
19790515	15/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790513	Semaine 20
19790516	16/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790513	Semaine 20
19790517	17/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790513	Semaine 20
19790518	18/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790513	Semaine 20
19790519	19/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790513	Semaine 20
19790520	20/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790520	Semaine 21
19790521	21/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790520	Semaine 21
19790522	22/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790520	Semaine 21
19790523	23/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790520	Semaine 21
19790524	24/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790520	Semaine 21
19790525	25/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790520	Semaine 21
19790526	26/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790520	Semaine 21
19790527	27/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790527	Semaine 22
19790528	28/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790527	Semaine 22
19790529	29/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790527	Semaine 22
19790530	30/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790527	Semaine 22
19790531	31/05/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790501	Mai	19790527	Semaine 22
19790601	01/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790527	Semaine 22
19790602	02/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790527	Semaine 22
19790603	03/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790603	Semaine 23
19790604	04/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790603	Semaine 23
19790605	05/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790603	Semaine 23
19790606	06/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790603	Semaine 23
19790607	07/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790603	Semaine 23
19790608	08/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790603	Semaine 23
19790609	09/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790603	Semaine 23
19790610	10/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790610	Semaine 24
19790611	11/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790610	Semaine 24
19790612	12/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790610	Semaine 24
19790613	13/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790610	Semaine 24
19790614	14/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790610	Semaine 24
19790615	15/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790610	Semaine 24
19790616	16/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790610	Semaine 24
19790617	17/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790617	Semaine 25
19790618	18/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790617	Semaine 25
19790619	19/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790617	Semaine 25
19790620	20/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790617	Semaine 25
19790621	21/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790617	Semaine 25
19790622	22/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790617	Semaine 25
19790623	23/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790617	Semaine 25
19790624	24/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790624	Semaine 26
19790625	25/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790624	Semaine 26
19790626	26/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790624	Semaine 26
19790627	27/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790624	Semaine 26
19790628	28/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790624	Semaine 26
19790629	29/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790624	Semaine 26
19790630	30/06/1979	19790101	1979	19790101	Semestre 1	19790401	Trimestre 2	19790601	Juin	19790624	Semaine 26
19790701	01/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790701	Semaine 27
19790702	02/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790701	Semaine 27
19790703	03/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790701	Semaine 27
19790704	04/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790701	Semaine 27
19790705	05/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790701	Semaine 27
19790706	06/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790701	Semaine 27
19790707	07/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790701	Semaine 27
19790708	08/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790708	Semaine 28
19790709	09/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790708	Semaine 28
19790710	10/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790708	Semaine 28
19790711	11/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790708	Semaine 28
19790712	12/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790708	Semaine 28
19790713	13/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790708	Semaine 28
19790714	14/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790708	Semaine 28
19790715	15/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790715	Semaine 29
19790716	16/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790715	Semaine 29
19790717	17/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790715	Semaine 29
19790718	18/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790715	Semaine 29
19790719	19/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790715	Semaine 29
19790720	20/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790715	Semaine 29
19790721	21/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790715	Semaine 29
19790722	22/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790722	Semaine 30
19790723	23/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790722	Semaine 30
19790724	24/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790722	Semaine 30
19790725	25/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790722	Semaine 30
19790726	26/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790722	Semaine 30
19790727	27/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790722	Semaine 30
19790728	28/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790722	Semaine 30
19790729	29/07/1979	19790101	1979	19790701	Semestre 2	19790701	Trimestre 3	19790701	Juillet	19790729	Semaine 31
